ip.src,ip.dst,ip.proto,ip.checksum,tcp.srcport,tcp.dstport,tcp.flags,frame.len,frame.time_epoch
"10.117.77.120","10.117.77.115","6","0x0eea","2331","80","0x0002","60","1717611734.490619000"
"10.117.77.120","10.117.77.115","6","0x31a5","2334","80","0x0002","60","1717611734.490619000"
"10.117.77.120","10.117.77.115","6","0x6970","2335","80","0x0002","60","1717611734.490619000"
"10.117.77.120","10.117.77.115","6","0x0a98","2338","80","0x0002","60","1717611734.490619000"
"10.117.77.120","10.117.77.115","6","0xa5ab","2339","80","0x0002","60","1717611734.490619000"
"10.117.77.120","10.117.77.115","6","0x5b89","2342","80","0x0002","60","1717611734.490619000"
"10.117.77.120","10.117.77.115","6","0x22be","2298","80","0x0002","60","1717611734.490685000"
"10.117.77.120","10.117.77.115","6","0xda1f","2299","80","0x0002","60","1717611734.490685000"
"10.117.77.120","10.117.77.115","6","0x0eb6","2302","80","0x0002","60","1717611734.490685000"
"10.117.77.120","10.117.77.115","6","0xd961","2303","80","0x0002","60","1717611734.490685000"
"10.117.77.120","10.117.77.115","6","0xd05d","2306","80","0x0002","60","1717611734.490685000"
"10.117.77.120","10.117.77.115","6","0x052c","2307","80","0x0002","60","1717611734.490685000"
"10.117.77.120","10.117.77.115","6","0xaaa5","2310","80","0x0002","60","1717611734.490685000"
"10.117.77.120","10.117.77.115","6","0xa8e1","2311","80","0x0002","60","1717611734.490685000"
"10.117.77.120","10.117.77.115","6","0x8744","2312","80","0x0002","60","1717611734.490685000"
"10.117.77.120","10.117.77.115","6","0x6ad8","2313","80","0x0002","60","1717611734.490685000"
"10.117.77.120","10.117.77.115","6","0x9837","2316","80","0x0002","60","1717611734.490685000"
"10.117.77.120","10.117.77.115","6","0xcf88","2317","80","0x0002","60","1717611734.490685000"
"10.117.77.120","10.117.77.115","6","0xb136","2322","80","0x0002","60","1717611734.490685000"
"10.117.77.120","10.117.77.115","6","0x225f","2323","80","0x0002","60","1717611734.490685000"
"10.117.77.120","10.117.77.115","6","0xa843","2326","80","0x0002","60","1717611734.490685000"
"10.117.77.120","10.117.77.115","6","0x03aa","2327","80","0x0002","60","1717611734.490685000"
"10.117.77.120","10.117.77.115","6","0xc3d4","2328","80","0x0002","60","1717611734.490685000"
"10.117.77.120","10.117.77.115","6","0x4084","2329","80","0x0002","60","1717611734.490685000"
"10.117.77.120","10.117.77.115","6","0xb375","2332","80","0x0002","60","1717611734.490685000"
"10.117.77.120","10.117.77.115","6","0xba3c","2333","80","0x0002","60","1717611734.490685000"
"10.117.77.120","10.117.77.115","6","0x3e78","2336","80","0x0002","60","1717611734.490685000"
"10.117.77.120","10.117.77.115","6","0xb620","2337","80","0x0002","60","1717611734.490685000"
"10.117.77.120","10.117.77.115","6","0x5209","2340","80","0x0002","60","1717611734.490685000"
"10.117.77.120","10.117.77.115","6","0xef5b","2341","80","0x0002","60","1717611734.490685000"
"10.117.77.120","10.117.77.115","6","0x356f","2346","80","0x0002","60","1717611734.490685000"
"10.117.77.120","10.117.77.115","6","0xa3b9","2347","80","0x0002","60","1717611734.490685000"
"10.117.77.120","10.117.77.115","6","0x4bb2","2350","80","0x0002","60","1717611734.491068000"
"10.117.77.120","10.117.77.115","6","0x47b5","2351","80","0x0002","60","1717611734.491068000"
"10.117.77.120","10.117.77.115","6","0x47dc","2352","80","0x0002","60","1717611734.491068000"
"10.117.77.120","10.117.77.115","6","0x3261","2353","80","0x0002","60","1717611734.491068000"
"10.117.77.120","10.117.77.115","6","0xa088","2356","80","0x0002","60","1717611734.491068000"
"10.117.77.120","10.117.77.115","6","0xdbda","2357","80","0x0002","60","1717611734.491068000"
"10.117.77.120","10.117.77.115","6","0xa844","2362","80","0x0002","60","1717611734.491068000"
"10.117.77.120","10.117.77.115","6","0xb82f","2363","80","0x0002","60","1717611734.491068000"
"10.117.77.120","10.117.77.115","6","0xe230","2366","80","0x0002","60","1717611734.491068000"
"10.117.77.120","10.117.77.115","6","0x9bb3","2367","80","0x0002","60","1717611734.491068000"
"10.117.77.120","10.117.77.115","6","0xe00c","2370","80","0x0002","60","1717611734.491068000"
"10.117.77.120","10.117.77.115","6","0xe905","2371","80","0x0002","60","1717611734.491068000"
"10.117.77.120","10.117.77.115","6","0x5e29","2374","80","0x0002","60","1717611734.491068000"
"10.117.77.120","10.117.77.115","6","0x3dd3","2375","80","0x0002","60","1717611734.491068000"
"10.117.77.120","10.117.77.115","6","0xda35","2376","80","0x0002","60","1717611734.491068000"
"10.117.77.120","10.117.77.115","6","0x9dc4","2377","80","0x0002","60","1717611734.491068000"
"10.117.77.120","10.117.77.115","6","0x045a","2380","80","0x0002","60","1717611734.491068000"
"10.117.77.120","10.117.77.115","6","0xb4e5","2381","80","0x0002","60","1717611734.491068000"
"10.117.77.120","10.117.77.115","6","0x52d9","2343","80","0x0002","60","1717611734.491083000"
"10.117.77.120","10.117.77.115","6","0x0301","2386","80","0x0002","60","1717611734.491068000"
"10.117.77.120","10.117.77.115","6","0x51a5","2387","80","0x0002","60","1717611734.491068000"
"10.117.77.120","10.117.77.115","6","0x7529","2344","80","0x0002","60","1717611734.491083000"
"10.117.77.120","10.117.77.115","6","0x7c25","2390","80","0x0002","60","1717611734.491068000"
"10.117.77.120","10.117.77.115","6","0x6a53","2345","80","0x0002","60","1717611734.491083000"
"10.117.77.120","10.117.77.115","6","0x15d1","2391","80","0x0002","60","1717611734.491068000"
"10.117.77.120","10.117.77.115","6","0xb9bf","2348","80","0x0002","60","1717611734.491083000"
"10.117.77.120","10.117.77.115","6","0x1b27","2349","80","0x0002","60","1717611734.491083000"
"10.117.77.120","10.117.77.115","6","0xb1a1","2392","80","0x0002","60","1717611734.491068000"
"10.117.77.120","10.117.77.115","6","0x2cde","2393","80","0x0002","60","1717611734.491068000"
"10.117.77.120","10.117.77.115","6","0x5ea8","2354","80","0x0002","60","1717611734.491083000"
"10.117.77.120","10.117.77.115","6","0xfd39","2396","80","0x0002","60","1717611734.491068000"
"10.117.77.120","10.117.77.115","6","0x15e4","2355","80","0x0002","60","1717611734.491083000"
"10.117.77.120","10.117.77.115","6","0x5caa","2397","80","0x0002","60","1717611734.491068000"
"10.117.77.120","10.117.77.115","6","0x008c","2358","80","0x0002","60","1717611734.491083000"
"10.117.77.120","10.117.77.115","6","0x0773","2359","80","0x0002","60","1717611734.491083000"
"10.117.77.120","10.117.77.115","6","0x661a","2360","80","0x0002","60","1717611734.491083000"
"10.117.77.120","10.117.77.115","6","0xda65","2361","80","0x0002","60","1717611734.491083000"
"10.117.77.120","10.117.77.115","6","0xf966","2364","80","0x0002","60","1717611734.491083000"
"10.117.77.120","10.117.77.115","6","0xd295","2365","80","0x0002","60","1717611734.491083000"
"10.117.77.120","10.117.77.115","6","0xea41","2368","80","0x0002","60","1717611734.491083000"
"10.117.77.120","10.117.77.115","6","0x0d7b","2369","80","0x0002","60","1717611734.491083000"
"10.117.77.120","10.117.77.115","6","0x4cc8","2372","80","0x0002","60","1717611734.491083000"
"10.117.77.120","10.117.77.115","6","0x9bdf","2373","80","0x0002","60","1717611734.491083000"
"10.117.77.120","10.117.77.115","6","0x613b","2378","80","0x0002","60","1717611734.491083000"
"10.117.77.120","10.117.77.115","6","0x135e","2379","80","0x0002","60","1717611734.491083000"
"10.117.77.120","10.117.77.115","6","0xa1b9","2382","80","0x0002","60","1717611734.491083000"
"10.117.77.120","10.117.77.115","6","0x47b7","2383","80","0x0002","60","1717611734.491083000"
"10.117.77.120","10.117.77.115","6","0x0e45","2384","80","0x0002","60","1717611734.491083000"
"10.117.77.120","10.117.77.115","6","0x8910","2385","80","0x0002","60","1717611734.491083000"
"10.117.77.120","10.117.77.115","6","0x85da","2388","80","0x0002","60","1717611734.491083000"
"10.117.77.120","10.117.77.115","6","0xd531","2389","80","0x0002","60","1717611734.491083000"
"10.117.77.120","10.117.77.115","6","0x74bc","2394","80","0x0002","60","1717611734.491083000"
"10.117.77.120","10.117.77.115","6","0xb7a7","2395","80","0x0002","60","1717611734.491083000"
"10.117.77.120","10.117.77.115","6","0xa6b0","2398","80","0x0002","60","1717611734.491083000"
"10.117.77.120","10.117.77.115","6","0x9ad1","2400","80","0x0002","60","1717611734.491387000"
"10.117.77.120","10.117.77.115","6","0x9c7d","2401","80","0x0002","60","1717611734.491387000"
"10.117.77.120","10.117.77.115","6","0xf49c","2404","80","0x0002","60","1717611734.491387000"
"10.117.77.120","10.117.77.115","6","0xae85","2405","80","0x0002","60","1717611734.491387000"
"10.117.77.120","10.117.77.115","6","0x8edd","2410","80","0x0002","60","1717611734.491387000"
"10.117.77.120","10.117.77.115","6","0x7e03","2411","80","0x0002","60","1717611734.491387000"
"10.117.77.120","10.117.77.115","6","0xb516","2414","80","0x0002","60","1717611734.491387000"
"10.117.77.120","10.117.77.115","6","0x55aa","2415","80","0x0002","60","1717611734.491387000"
"10.117.77.120","10.117.77.115","6","0x0733","2416","80","0x0002","60","1717611734.491387000"
"10.117.77.120","10.117.77.115","6","0x01b8","2417","80","0x0002","60","1717611734.491387000"
"10.117.77.120","10.117.77.115","6","0x09f9","2420","80","0x0002","60","1717611734.491387000"
"10.117.77.120","10.117.77.115","6","0x3947","2421","80","0x0002","60","1717611734.491387000"
"10.117.77.120","10.117.77.115","6","0xd862","2426","80","0x0002","60","1717611734.491387000"
"10.117.77.120","10.117.77.115","6","0x7da9","2427","80","0x0002","60","1717611734.491387000"
"10.117.77.120","10.117.77.115","6","0x65d7","2430","80","0x0002","60","1717611734.491387000"
"10.117.77.120","10.117.77.115","6","0x9baf","2431","80","0x0002","60","1717611734.491387000"
"10.117.77.120","10.117.77.115","6","0xb1c7","2432","80","0x0002","60","1717611734.491387000"
"10.117.77.120","10.117.77.115","6","0xfac4","2433","80","0x0002","60","1717611734.491387000"
"10.117.77.120","10.117.77.115","6","0x65f8","2436","80","0x0002","60","1717611734.491387000"
"10.117.77.120","10.117.77.115","6","0x886a","2437","80","0x0002","60","1717611734.491387000"
"10.117.77.120","10.117.77.115","6","0xfa92","2399","80","0x0002","60","1717611734.491423000"
"10.117.77.120","10.117.77.115","6","0x1da2","2402","80","0x0002","60","1717611734.491423000"
"10.117.77.120","10.117.77.115","6","0xa00b","2403","80","0x0002","60","1717611734.491423000"
"10.117.77.120","10.117.77.115","6","0x409b","2406","80","0x0002","60","1717611734.491423000"
"10.117.77.120","10.117.77.115","6","0xba1a","2407","80","0x0002","60","1717611734.491423000"
"10.117.77.120","10.117.77.115","6","0xedc8","2408","80","0x0002","60","1717611734.491423000"
"10.117.77.120","10.117.77.115","6","0x71e9","2409","80","0x0002","60","1717611734.491423000"
"10.117.77.120","10.117.77.115","6","0x2945","2412","80","0x0002","60","1717611734.491423000"
"10.117.77.120","10.117.77.115","6","0x6762","2413","80","0x0002","60","1717611734.491423000"
"10.117.77.120","10.117.77.115","6","0xcbe1","2418","80","0x0002","60","1717611734.491423000"
"10.117.77.120","10.117.77.115","6","0x2090","2419","80","0x0002","60","1717611734.491423000"
"10.117.77.120","10.117.77.115","6","0xf94d","2422","80","0x0002","60","1717611734.491423000"
"10.117.77.120","10.117.77.115","6","0x30b5","2423","80","0x0002","60","1717611734.491423000"
"10.117.77.120","10.117.77.115","6","0x415e","2424","80","0x0002","60","1717611734.491423000"
"10.117.77.120","10.117.77.115","6","0xd509","2425","80","0x0002","60","1717611734.491423000"
"10.117.77.120","10.117.77.115","6","0x568b","2428","80","0x0002","60","1717611734.491423000"
"10.117.77.120","10.117.77.115","6","0x3ebd","2429","80","0x0002","60","1717611734.491423000"
"10.117.77.120","10.117.77.115","6","0x4bba","2434","80","0x0002","60","1717611734.491423000"
"10.117.77.120","10.117.77.115","6","0xce47","2435","80","0x0002","60","1717611734.491423000"
"10.117.77.120","10.117.77.115","6","0x24be","2438","80","0x0002","60","1717611734.491423000"
"10.117.77.120","10.117.77.115","6","0x5dc0","2439","80","0x0002","60","1717611734.491423000"
"10.117.77.120","10.117.77.115","6","0xda5f","2440","80","0x0002","60","1717611734.491423000"
"10.117.77.120","10.117.77.115","6","0x5e7e","2441","80","0x0002","60","1717611734.491707000"
"10.117.77.120","10.117.77.115","6","0x0141","2444","80","0x0002","60","1717611734.491707000"
"10.117.77.120","10.117.77.115","6","0xad3d","2445","80","0x0002","60","1717611734.491707000"
"10.117.77.120","10.117.77.115","6","0x7a14","2450","80","0x0002","60","1717611734.491707000"
"10.117.77.120","10.117.77.115","6","0x16f9","2451","80","0x0002","60","1717611734.491707000"
"10.117.77.120","10.117.77.115","6","0xa2bc","2454","80","0x0002","60","1717611734.491707000"
"10.117.77.120","10.117.77.115","6","0x8f5b","2455","80","0x0002","60","1717611734.491707000"
"10.117.77.120","10.117.77.115","6","0x3134","2456","80","0x0002","60","1717611734.491707000"
"10.117.77.120","10.117.77.115","6","0x95ad","2457","80","0x0002","60","1717611734.491707000"
"10.117.77.120","10.117.77.115","6","0x9964","2460","80","0x0002","60","1717611734.491707000"
"10.117.77.120","10.117.77.115","6","0xf825","2461","80","0x0002","60","1717611734.491707000"
"10.117.77.120","10.117.77.115","6","0x39b4","2464","80","0x0002","60","1717611734.491707000"
"10.117.77.120","10.117.77.115","6","0xade8","2465","80","0x0002","60","1717611734.491707000"
"10.117.77.120","10.117.77.115","6","0x79c9","2468","80","0x0002","60","1717611734.491707000"
"10.117.77.120","10.117.77.115","6","0x7ed3","2469","80","0x0002","60","1717611734.491707000"
"10.117.77.120","10.117.77.115","6","0x837c","2474","80","0x0002","60","1717611734.491707000"
"10.117.77.120","10.117.77.115","6","0x9d22","2442","80","0x0002","60","1717611734.491714000"
"10.117.77.120","10.117.77.115","6","0xa206","2475","80","0x0002","60","1717611734.491707000"
"10.117.77.120","10.117.77.115","6","0xf495","2443","80","0x0002","60","1717611734.491714000"
"10.117.77.120","10.117.77.115","6","0xe482","2478","80","0x0002","60","1717611734.491707000"
"10.117.77.120","10.117.77.115","6","0x833a","2446","80","0x0002","60","1717611734.491714000"
"10.117.77.120","10.117.77.115","6","0xbe16","2479","80","0x0002","60","1717611734.491707000"
"10.117.77.120","10.117.77.115","6","0xbf6e","2447","80","0x0002","60","1717611734.491714000"
"10.117.77.120","10.117.77.115","6","0x9898","2448","80","0x0002","60","1717611734.491714000"
"10.117.77.120","10.117.77.115","6","0x0f9d","2449","80","0x0002","60","1717611734.491714000"
"10.117.77.120","10.117.77.115","6","0x5499","2452","80","0x0002","60","1717611734.491714000"
"10.117.77.120","10.117.77.115","6","0x6147","2453","80","0x0002","60","1717611734.491714000"
"10.117.77.120","10.117.77.115","6","0x6f76","2458","80","0x0002","60","1717611734.491714000"
"10.117.77.120","10.117.77.115","6","0x4a1d","2459","80","0x0002","60","1717611734.491714000"
"10.117.77.120","10.117.77.115","6","0x3718","2462","80","0x0002","60","1717611734.491714000"
"10.117.77.120","10.117.77.115","6","0x3d04","2463","80","0x0002","60","1717611734.491714000"
"10.117.77.120","10.117.77.115","6","0x9cec","2466","80","0x0002","60","1717611734.491714000"
"10.117.77.120","10.117.77.115","6","0xa1bd","2467","80","0x0002","60","1717611734.491714000"
"10.117.77.120","10.117.77.115","6","0x43a0","2470","80","0x0002","60","1717611734.491714000"
"10.117.77.120","10.117.77.115","6","0xd793","2471","80","0x0002","60","1717611734.491714000"
"10.117.77.120","10.117.77.115","6","0xce32","2472","80","0x0002","60","1717611734.491714000"
"10.117.77.120","10.117.77.115","6","0xf9a1","2473","80","0x0002","60","1717611734.491714000"
"10.117.77.120","10.117.77.115","6","0x3783","2476","80","0x0002","60","1717611734.491714000"
"10.117.77.120","10.117.77.115","6","0xfc30","2477","80","0x0002","60","1717611734.491714000"
"10.117.77.120","10.117.77.115","6","0xcd8a","2480","80","0x0002","60","1717611734.492044000"
"10.117.77.120","10.117.77.115","6","0xc1fb","2481","80","0x0002","60","1717611734.492044000"
"10.117.77.120","10.117.77.115","6","0xf845","2484","80","0x0002","60","1717611734.492044000"
"10.117.77.120","10.117.77.115","6","0x51cc","2485","80","0x0002","60","1717611734.492044000"
"10.117.77.120","10.117.77.115","6","0x1f86","2490","80","0x0002","60","1717611734.492044000"
"10.117.77.120","10.117.77.115","6","0xeb1a","2491","80","0x0002","60","1717611734.492044000"
"10.117.77.120","10.117.77.115","6","0x72e6","2494","80","0x0002","60","1717611734.492044000"
"10.117.77.120","10.117.77.115","6","0xca0f","2495","80","0x0002","60","1717611734.492044000"
"10.117.77.120","10.117.77.115","6","0xa98d","2498","80","0x0002","60","1717611734.492044000"
"10.117.77.120","10.117.77.115","6","0x8679","2499","80","0x0002","60","1717611734.492044000"
